match id,date,innings,over,wickets,bowler,extra runs,wicket,0,1,2,3,4,5,6,bowler id
335987,2008-04-21,1,5,1,MM Patel,0,0,0,0,0,0,1,0,0,129
335987,2008-04-21,1,6,1,SK Trivedi,0,0,1,2,0,0,2,0,1,23
335987,2008-04-21,1,7,1,SK Warne,0,1,1,2,0,0,0,0,0,25
335987,2008-04-21,1,7,2,SK Warne,0,0,1,1,1,0,0,0,0,25
335987,2008-04-21,1,8,2,D Salunkhe,1,1,2,1,0,1,0,0,0,373
335987,2008-04-21,1,8,3,D Salunkhe,2,0,2,0,0,0,1,0,0,373
335987,2008-04-21,1,9,3,SK Warne,0,1,3,3,0,0,0,0,0,25
335987,2008-04-21,1,10,4,SR Watson,0,0,3,1,0,0,2,0,0,114
335987,2008-04-21,1,11,4,SK Warne,0,0,3,3,0,0,0,0,0,25
335987,2008-04-21,1,12,4,Pankaj Singh,0,0,0,4,0,0,2,0,0,352
335987,2008-04-21,1,13,4,SK Trivedi,0,0,3,2,1,0,0,0,0,23
335987,2008-04-21,1,14,4,D Salunkhe,0,0,3,1,0,0,1,0,1,373
335987,2008-04-21,1,15,4,SK Trivedi,0,0,3,3,0,0,0,0,0,23
335987,2008-04-21,1,16,4,YK Pathan,0,0,3,1,0,0,0,0,2,21
335987,2008-04-21,1,17,4,SK Warne,0,1,2,2,0,0,0,0,1,25
335987,2008-04-21,1,17,5,SK Warne,0,0,1,0,0,0,0,0,0,25
335987,2008-04-21,1,18,5,SK Trivedi,0,1,2,0,0,0,0,0,0,23
335987,2008-04-21,1,18,6,SK Trivedi,0,1,2,0,0,0,0,0,0,23
335987,2008-04-21,1,18,7,SK Trivedi,0,0,1,0,1,0,0,0,0,23
335987,2008-04-21,1,19,7,MM Patel,0,1,0,3,2,0,1,0,0,129
335987,2008-04-21,1,20,8,SR Watson,1,0,1,2,1,0,3,0,0,114
335987,2008-04-21,2,1,0,B Lee,1,0,5,1,0,0,1,0,0,146
335987,2008-04-21,2,2,0,S Sreesanth,0,1,1,0,0,0,0,0,0,46
335987,2008-04-21,2,2,1,S Sreesanth,2,0,5,1,0,0,1,0,0,46
335987,2008-04-21,2,3,1,B Lee,0,1,1,0,1,0,1,0,0,146
335987,2008-04-21,2,3,2,B Lee,1,0,1,2,0,0,0,0,1,146
335987,2008-04-21,2,4,2,S Sreesanth,2,0,5,0,1,0,1,0,1,46
335987,2008-04-21,2,5,2,JR Hopes,1,1,3,1,0,0,1,0,0,51
335987,2008-04-21,2,5,3,JR Hopes,0,0,1,0,0,0,0,0,0,51
335987,2008-04-21,2,6,3,B Lee,1,0,5,0,0,0,1,0,0,146
335987,2008-04-21,2,7,3,JR Hopes,0,0,4,1,0,0,0,0,1,51
335987,2008-04-21,2,8,3,IK Pathan,1,0,3,4,0,0,0,0,0,47
335987,2008-04-21,2,9,3,JR Hopes,0,0,3,1,0,0,1,0,1,51
335987,2008-04-21,2,10,3,IK Pathan,0,0,1,3,0,0,2,0,0,47
335987,2008-04-21,2,11,3,PP Chawla,0,0,2,2,0,0,1,0,1,50
335987,2008-04-21,2,12,3,IK Pathan,0,1,2,0,0,0,0,0,0,47
335987,2008-04-21,2,12,4,IK Pathan,1,0,3,2,0,0,0,0,0,47
335987,2008-04-21,2,13,4,WA Mota,0,0,1,2,2,0,0,0,1,403
335987,2008-04-21,2,14,4,S Sreesanth,1,0,2,2,1,0,2,0,0,46
335987,2008-04-21,2,15,4,PP Chawla,0,0,2,1,0,0,2,0,1,50
335987,2008-04-21,2,16,4,B Lee,0,0,2,2,0,0,2,0,0,146
335987,2008-04-21,2,17,4,IK Pathan,0,0,4,2,0,0,0,0,0,47
335987,2008-04-21,2,18,4,JR Hopes,1,0,1,3,3,0,0,0,0,51
335987,2008-04-21,2,19,4,S Sreesanth,0,0,0,0,0,0,1,0,0,46
335988,2008-04-22,1,1,0,GD McGrath,1,0,6,0,0,0,0,0,0,52
335988,2008-04-22,1,2,0,Mohammad Asif,0,1,4,0,1,0,0,0,1,313
335988,2008-04-22,1,3,1,GD McGrath,0,0,4,0,1,0,1,0,0,52
335988,2008-04-22,1,4,1,Mohammad Asif,0,0,5,1,0,0,0,0,0,313
335988,2008-04-22,1,5,1,GD McGrath,0,0,3,1,1,0,1,0,0,52
335988,2008-04-22,1,6,1,Mohammad Asif,0,1,1,0,0,0,0,0,0,313
335988,2008-04-22,1,6,2,Mohammad Asif,0,0,4,0,1,0,0,0,0,313
335988,2008-04-22,1,7,2,GD McGrath,0,0,3,1,0,0,2,0,0,52
335988,2008-04-22,1,8,2,MF Maharoof,0,1,4,2,0,0,0,0,0,56
335988,2008-04-22,1,9,3,VY Mahesh,0,0,2,3,0,0,1,0,0,314
335988,2008-04-22,1,10,3,MF Maharoof,1,1,2,1,0,0,0,0,0,56
335988,2008-04-22,1,10,4,MF Maharoof,0,0,4,0,0,0,0,0,0,56
335988,2008-04-22,1,11,4,VY Mahesh,0,0,3,1,0,0,2,0,0,314
335988,2008-04-22,1,12,4,MF Maharoof,0,0,1,4,1,0,0,0,0,56
335988,2008-04-22,1,13,4,R Bhatia,0,1,1,0,0,0,0,0,0,57
335988,2008-04-22,1,13,5,R Bhatia,0,0,3,2,0,0,0,0,0,57
335988,2008-04-22,1,14,5,VY Mahesh,0,0,0,6,0,0,0,0,0,314
335988,2008-04-22,1,15,5,R Bhatia,0,0,1,5,0,0,0,0,0,57
